amount,device_id,location,is_fraud
2302.76,5d945a37-31ea-48b8-88a3-f98ac8bac541,Padillaburgh,0
1732.13,7f52f1c6-3dea-4251-8014-63865c9fc81a,Johnstonhaven,0
4700.65,79a3e95a-7010-40be-928b-82b0f02e1a28,Gouldshire,0
2674.51,2619cbaa-e0da-40b9-8d9c-245c47b37e51,North Tony,0
651.8,0327652a-2665-4fec-9a91-eb1c89bc25e8,Heatherport,0
3554.29,533de418-91dc-4e28-a0d6-32ed1bd182d6,Port Joshua,0
2463.83,9a0f939a-77c0-45c6-ab53-e0e8a35c475b,North Toddmouth,0
448.73,abfa6066-daf1-492d-8486-689be6cf696a,Ayalahaven,0
285.29,5267478a-84c3-4c46-bfc9-ee96965a7990,Sarahchester,0
4441.37,3b3c4e20-01a0-449e-8250-6b997da0e433,Lisaview,0
3881.38,cdcef1da-ec9f-4e26-90bb-d5b85f656479,Bradchester,0
463.47,9e0f49d3-a65a-4275-9f54-e5276f717ab4,Gregoryton,0
3455.58,6720d130-8f7d-4e96-a609-d9304b0c7191,New Mikehaven,0
3808.94,0e548eb7-591c-49d8-8233-f2653212a289,Erinton,0
2494.59,609ca3cc-c466-43a2-b2d7-10e5ba5c8e55,West Trevortown,0
3502.63,7b49f30d-b1eb-46b7-940a-d1073df457d1,Jenniferfort,0
468.23,0ac93d77-9430-4df6-a1d4-87e11ae0eb36,Port Vanessa,0
286.42,6b8a0238-b647-4583-8eb2-cae0ca2092a7,South Jimmy,0
3252.11,3717086c-b26e-4e77-b87c-ca5ec470f9af,Allenhaven,0
2196.54,3ff4298b-0293-41fa-89d9-389da2749269,Fosterburgh,0
2789.32,16af6148-d2b6-4b54-a295-1b6d8ac2cb2f,North Sydney,1
3130.61,ad20cc28-1c9f-45d6-9118-cbd35fde8168,South Pamela,0
330.58,777913a2-1b81-4382-9707-c0f8fce95d5b,East Madisonshire,0
1732.69,85d32ec2-c978-4bc7-a010-fe7b1cc450c3,Lake David,0
4348.32,5708a3cb-95ef-408d-ad93-d98aaf6592e7,New Paulfort,0
4731.15,a273a81f-f04c-4775-b72f-f93998e40244,Williamtown,0
3020.96,8fa5f999-66ac-4d97-b6a6-d3ed9ac17462,Odomfurt,0
650.95,6af5e022-bf09-4de3-a368-ea50bdfb31be,South Rodney,0
565.27,ae0ec767-d090-49b3-a880-aa6186e52f02,East Eric,0
3721.24,583cbe59-adf0-40d3-9f94-fd433db7b850,Angelaburgh,0
3912.46,c82a4bf2-9fb4-4388-82b4-c76dd8bf7946,Goodwinview,0
4289.11,fa281fca-519f-43ae-bea3-fa928f7bb4f0,Johnville,0
3859.24,db806fb5-881b-4853-abca-42536746dc0c,Nguyenton,0
2480.16,dbc0dbba-270c-4c66-8415-44f4c29b8fd0,Lake Amandaport,0
497.7,c19c7a4a-d981-4ba4-b7b2-0733d3200b3e,Montesbury,0
3200.71,87cdbc4a-c4f9-42e3-a5fd-ec8c01b8c914,Kimfurt,0
4461.24,49c90558-2572-4ce1-8967-9e43bc3ab02a,Lake Lisaburgh,0
2239.68,479fdf4a-f368-404f-9d6f-2cd2fff7edc6,Wendymouth,0
4955.99,fee293aa-e487-4aa1-9259-8087828e46a9,Jamesside,0
1462.76,580f62a9-9833-467d-aee8-b1b42a8c1dd0,Gabrielatown,0
2294.28,d960c0c6-bbe3-46ec-b6bc-12c416a20b6d,North Jamesport,0
1546.48,b8bc103e-ac04-41f9-a8ef-d3721caa6939,Meltonborough,0
34.55,e8068afe-f48a-4bf5-88f3-6271a90ff377,Amandabury,0
227.61,cc64ecd5-8fbc-4970-a260-4c8cf65391f1,Hubbardland,0
1686.92,a9678a67-6860-4bc2-951c-2d42ddb7d69e,North Laura,0
2619.47,3ab1184e-0bd8-42a4-8b7b-c14436d70f4a,New Joshua,0
3424.17,3490c4dc-e801-48ce-af61-cbb83c22ba73,Lake Veronicamouth,0
4542.26,11add1be-5713-4769-866e-8fc64f202b8b,Shepherdmouth,0
1628.31,9815e3b9-6e3f-4ace-9bee-7f5273c4deb7,West Derek,0
2593.35,4713caf6-2329-41d7-a08e-b1320501365d,Bakerchester,0
959.45,62102830-3ca7-466f-b8e7-d20e3dcbb643,Ricestad,0
4420.38,8b232cb7-d8c1-43f9-9aeb-c2cb0319c97a,Adamsborough,0
2045.75,459d4ff3-2a81-41a0-9412-edb21878d6e0,Brendafort,0
2225.59,412203b1-797e-4afc-ac4d-9f67c497dfae,South Steven,0
3493.42,8bacd46e-c9d2-4531-8b8f-06a9e3b25870,Mortonchester,0
4742.51,70855191-7240-4889-91a7-d0f83d11191d,Port Robert,0
4602.51,98e483e6-2931-4265-9c87-1ca734fa536a,Kathrynstad,0
764.73,acd6d74a-a44f-4d65-87f0-e2dedff4c946,Josephview,0
3424.53,fb50554e-471a-4293-aafa-e464175d73d9,Wrightfort,0
4734.68,d3af26d5-7499-42c0-8fa2-a6da4e66bac2,West Caitlin,0
4915.3,cbf54a08-6b72-4649-95ee-98e428a5c02f,East Amystad,0
15.5,6bb8d66f-b3c0-405d-a07c-c20c51ff4e2b,Lake Teresa,0
4705.96,9de7600a-a53d-492f-b85c-09c72fa8657e,Marystad,0
747.47,8599a01d-70de-4a5b-944b-39513c58b952,North Cynthia,0
3419.14,eed15c18-2230-41a0-9266-e162d39fd966,Herreraland,0
286.13,6c0e4ca5-531b-4bd4-aab7-147bdc0afa8f,Jeremyborough,0
3087.23,bb394049-5859-4560-aa12-3f4f0b890bae,Jonesmouth,0
2189.75,4e78c950-6e34-443d-873c-209b13a5b76c,Port Garrett,0
3266.76,dbc9d34b-546d-46d5-a4ed-3ee9b005ee2e,New Elizabethmouth,0
688.81,e0562f6f-d16c-4f13-87a0-b9d9222b53c4,Parkshire,0
2298.91,bdbac8ae-93a0-459f-9482-d45b5c2fe429,Zamorastad,0
3197.06,ad11a64a-84a0-44e8-85bf-4735f2b20bee,Wilsonview,0
2515.21,da256e8b-95c2-47e9-89d2-8a85590d871a,New Shannonland,0
2367.09,55ea8f24-836a-4e8c-a69f-45dc22ec7ccf,New Allisonburgh,0
395.87,78258e84-aa84-4a88-a751-77a7cd7a231f,Riveraburgh,0
229.32,e4d7ef05-24e7-48c7-9e37-acfe78bc70ee,Jimenezstad,0
1926.51,2851b948-4b06-477e-9243-2cff63b0d8a1,Lake Martinfort,0
1016.05,a66c1f75-5be5-4e40-bfed-34624763a419,New Shawnchester,0
155.2,64e7c3b9-9447-4c0e-af45-51c6996aa0e8,North William,0
2681.16,8d69ad72-37f3-4ad6-8d9e-f64d5a006bb9,West Jamieborough,0
4525.81,7b0c9d1b-f920-492d-8e03-738dcbaa5077,North Joshuafort,0
3259.88,3bfe5737-04d3-480e-ade7-81a0619f0db4,Port Aimeeshire,0
2376.24,72445829-56be-4283-967d-793750a5d16d,Jillianberg,0
4209.49,bc45c076-ab76-45db-9fe7-b2ff93023c23,West Nathaniel,0
3094.72,941e7a9c-a61a-49f6-a596-41825ff0311c,North Patrickmouth,0
498.32,58471ddc-0988-48d1-8a8a-4fda5f695bee,North Craig,0
40.11,0f6fde36-986f-4140-b58e-74f88c31c6c9,Port Joseph,0
647.6,c487df75-63f2-48ad-8316-5916b23e3a41,Port Patriciaside,0
2486.78,ac416926-671c-40e7-80db-d68fb2cdd85e,North Devinland,0
1152.97,0b3fe316-a755-49c3-95c5-8110f2c7c985,Port David,0
4263.36,d4b80fb4-237d-4d24-9cf3-09ce37162a7a,South Kimberly,0
4032.73,949959e7-c2f2-4789-9098-e82ec3a1179f,Kaitlynchester,0
4684.15,3e948df2-e553-4d85-9233-333035efef7a,New Michael,0
2929.4,d4a728cb-fd53-496b-ac68-1d0090c44717,Foxmouth,0
4575.78,53569d5e-7325-4f89-88a2-82539dbef6ca,Cindyside,0
106.01,846b678a-f386-4573-8f40-e0c3e4842375,South Nichole,0
1269.77,6d7dfb15-c9e5-425f-9e1f-2246876ac0fc,Port Angelicamouth,0
841.16,a574f9d1-b1b9-4078-9238-43a0dfadf350,West Tiffanymouth,0
462.19,c3792aa8-6f79-4b18-b2d1-46363bcb1887,Lake Pamela,0
1067.61,7119d78e-1ad0-4ee6-89d3-61a1c309ba99,Alvaradofurt,1
2602.75,8fce20d5-12fe-4912-9d4b-f17c6fd081f1,West Tammy,0
2101.41,fd0a5236-ef24-4abd-ba23-7305a0652868,Elizabethbury,0
3469.82,7ab969a3-bb4e-4b4b-b105-4046eba2bf22,North Christineland,0
3815.24,93b0f1cc-6558-4f8e-90bf-13ec6e5513cb,West Jasonborough,0
1998.21,cbfdd786-10d3-43ab-80d0-d97703c480c7,Lake Joshuamouth,0
1334.17,155afb26-d8ab-4712-a226-3e281ad997a8,South Daniel,0
4902.53,aac73ea1-cd8a-4ec6-9453-2d1b62908100,Glennland,0
3421.55,9f8cf5b9-58c2-448c-b945-82d554a44115,Porterstad,0
3031.03,44699d6e-dfac-4ac3-aa8a-1bd2acede4e1,Millerberg,0
231.24,664dfe4f-8990-4bbf-aba5-3dffc09b8bc1,Piercemouth,0
2910.95,100688a7-c8d7-48d3-b08e-f4dc365c67e9,Hollystad,0
1464.11,a9f9a9a2-a2c1-4bb5-8307-3526dd8be979,Alexandershire,0
3600.29,b73b9e8a-fd34-4c62-b83a-6b0b9a159fd6,Annton,0
143.5,e00f430d-ee60-4d8a-afbc-0cf954d8dde0,Jasonview,0
1643.09,48ab6473-cb4a-4e73-915a-17d7df5e8ad8,Joshuaborough,0
3541.63,775db895-a1b8-4da2-9662-dc2380c9752d,East Ryan,0
3353.17,a7489fe8-8728-464b-a383-a0a4bd5085b0,Port Joshua,0
858.45,be566323-ad0b-4016-a8a0-822a3e9f179b,Heatherburgh,0
4962.64,5a421011-2e29-4757-a370-9d02bfca2f21,Palmerstad,0
3768.15,cef84476-86c3-489f-869d-3b15af582336,Michellechester,0
568.8,5bcbe8ef-24cc-4135-9237-b43dd18321ed,New Mario,0
1563.2,97d9d2c5-cd88-4259-8272-d914149203a3,Mariatown,0
451.5,cfa543b6-b137-444a-a6f8-2cbd10163968,Henryton,0
2130.85,4651a852-b12b-4405-a7af-fcff98939434,Emmaside,0
3181.89,b7e0edf2-60ff-4e4e-bdbd-fe36194b115a,Martinezport,0
566.72,d28f4207-face-4d61-a9d1-cce8eff2cac9,Lake Ryanhaven,0
1674.04,047bdf60-8ac7-4d7c-80ee-1f0f3649ba4a,West Bethfurt,0
2072.17,74f5c25a-6140-41f8-a983-35cff35497b5,Juliechester,0
2769.7,e8a0a0a1-7f0a-4686-9543-deae4c40a84b,Nunezview,0
2390.93,00284e0c-13a7-4e1c-9202-4c49fe38baea,Tracystad,0
4989.45,473201c8-d7ce-446c-84e7-528af70b3ffa,Williamsonburgh,1
1621.85,2e3de25b-8e47-4467-b4d2-934c89eaaba5,West Jonberg,0
2836.88,f68d150a-a33a-4242-aa27-13fa8ca1c4ee,Paulachester,0
3244.09,b54af17a-68ea-4d8a-9ced-60490cefea92,Port Williamville,0
3955.34,ef49dae0-e708-42cd-b345-4c5d643fb513,East Eric,0
1911.57,1facb6a7-a5d1-485b-9da9-d74a11e53b95,Huntchester,0
1807.81,3a5181db-572f-4fe2-8bef-b2e35e64e07a,Guzmanton,0
42.48,0d03bcf5-3ca1-4de0-a0fc-0d783c6652b0,Josephview,0
3959.63,7b0b99e6-ec14-4a4e-9ca0-30bb90d8f170,Port Aprilton,0
658.49,81281ba8-b3bc-406a-ac81-494f26862d9c,North Ericaview,0
3875.64,341cfe09-1c13-4e65-82f1-7bf25ddc3b7e,Lake Laurabury,0
3916.93,299f8142-8422-4cf2-af61-eb45e4a5bba6,North Maria,0
1015.63,07b782d2-86f4-40b2-a11b-2a80f851a74e,Edwardborough,0
1032.26,b0721bd4-4e1e-4449-abaf-acd204fcd930,Davidville,0
4772.09,83d50ef3-039f-455a-8534-0ea3ed025e28,Samanthashire,0
575.12,b41f6716-630d-435d-b9eb-e65ed852f1d6,Lake Lauren,0
452.39,6c110c1a-e1c0-4c47-a8d3-2a679d9e3c3f,West Rebecca,0
2324.54,71f52c51-6c8c-4454-96dd-3369fe9a769e,South Tanya,0
4195.4,9dd811f3-f260-4834-8dea-59db74f94392,Lake Kristina,0
449.84,520e82da-f2c6-43ad-aaab-ebb8d21d7038,East Nicolehaven,0
3806.14,7bc1ae14-0ec4-4338-a67f-8b11916e253b,Danielview,0
1675.05,cbe32762-4723-4528-a2a4-692d7220d4da,West Toni,0
361.93,bc4174b1-6d24-43ad-8e86-10e42723b2c6,Lake Stephenview,0
2923.02,d06d683c-3344-47da-a40c-e98d18453b9c,North Steven,0
4638.72,1218335b-c4c4-4f6d-af5e-02985222c49a,Castillotown,0
2673.23,bde710c6-9c85-45e9-8d10-1376c08f88f2,Austinville,0
2783.5,20703dc4-7a8f-46b9-ab53-00ee0bbed0d1,Peterberg,0
534.79,f2fd7cfb-ba82-43f4-ac62-7b783ceaac80,South Luisport,0
3151.53,e1e0829d-881f-4143-a32d-68b81a7094a0,Lake Patricia,0
573.99,6465411f-89b0-449f-9f85-f3eb94b94a7e,Shepherdville,0
4079.34,ed64ac68-4a3c-4741-8ebb-dbb5244d80df,East Megan,0
2146.2,bb95368a-2347-40bc-bb68-50f0d5c96b84,East Zachary,0
4387.33,3bb00075-8da9-42dc-9c24-fa52d6d7dda8,Johntown,0
1451.84,d62584ef-9aba-43b4-906f-3c72a03b9bcc,Sullivanville,0
3791.11,c14a5c19-34f8-4084-8fbf-7233ac1c34d2,Littleland,1
332.64,dc490823-7e21-469b-af6b-d7966dd9dbc6,New Jared,0
2104.8,ad71e233-211a-456c-b309-85c3d302a555,South Taylorhaven,0
1238.26,3190c97a-e2e1-4b01-a8c2-0ec14fb83f81,Sanchezside,1
1676.4,d29a6fe2-a2a4-4ef8-b530-4795f2427059,New Amanda,0
2809.31,527dee8e-e66a-4d30-bb86-26cc5e1e7274,East Michael,0
37.6,0aa2c9c9-7338-4901-a201-66936e5af371,Collinsville,0
2000.56,c09a123e-b43b-40b8-a8d5-131bb4d25571,East Matthew,0
4212.6,ea1417fd-b7d5-45b7-8b91-0a54287cb22b,Howardberg,0
1503.51,db3c1694-8862-470d-987a-cdef2fa5c78c,South Christopher,0
2467.21,a1573d33-638c-42f9-ac17-0cfd23511317,South Erica,0
207.04,8411fce1-d7d7-40e9-8c37-c1ef2965e79e,Sandersside,0
532.35,c6592d30-cc01-40a3-bd56-037f44533bba,Scottfurt,0
2357.95,79022882-3bb5-4e2d-b642-1f8d0a007b73,West Christinemouth,0
4290.01,248b9bcf-0cd6-4f08-8c8a-0c095f9dce12,Royburgh,0
137.82,e4d3aa1d-902f-4307-9d23-f4d285ae1b3a,South Reginaberg,0
4067.11,d29fb266-a7da-438f-8592-b420e2ec212b,Lake Sarahbury,0
2754.04,e744bf76-4966-462c-bab8-ed4934c060f9,Lake Michelleborough,0
1347.98,72310f6e-c49d-47ca-aeb5-667ef0b0ba45,Erinmouth,0
4851.49,49953484-fe43-4f3b-af61-d16aaa249e56,Mendozabury,0
2789.73,cf298314-f79c-46dc-91dc-9006dcc35980,North Lori,0
4958.42,3f632893-913c-49ce-8271-60187803cc03,Lake David,0
747.99,f2f78ccb-0a98-43d5-80b2-c50146f48cfa,Ronaldfurt,0
2179.36,67a8db8c-33c8-4753-a274-b0d7cc7c3939,New Antonioborough,0
1791.66,a8d6a74f-9398-4038-bc09-3d610b7bd450,Debraview,0
3372.46,b3a31792-c57a-4f8e-b912-4ccb3262ea3c,Stephaniechester,0
4514.03,08b618c3-3254-40a3-bb9a-6aa4b5ff37e2,Danielleborough,0
4239.31,bbba931e-ad4c-469e-baf3-0db67a53b9f4,South Pamelaberg,0
4733.08,0e08b976-8548-40f1-8aba-dbe523e06547,West Leviside,0
809.27,6f0720e6-3428-4895-9a08-f58d5747fb40,New Tracichester,0
2611.95,f3839f12-96e5-4674-a01a-5214dce85e50,Port William,0
3323.69,6b53a5bc-8967-4f83-bc2f-282c6d35509f,Georgehaven,0
1780.37,904054e1-3860-443c-8910-d671e5034474,New Kathrynstad,0
35.03,86352dba-88f2-46f7-a78d-e87b5a92f62d,Lucashaven,0
1978.27,7e28b4f5-60ff-4d4e-ae5e-0da5d735cb3a,South Jeremyborough,0
4703.95,93e0e6bd-54f2-479d-a638-b343ddec354d,Diaztown,0
2818.46,9f9a8594-1882-43ea-873e-f96b22de9b96,West Kiaraton,0
2787.52,a1e346c1-b1e1-4bea-aeb3-bceb0c7c0a55,Michaelburgh,0
4796.5,1a3fae8d-2b08-4efa-b915-c916ed9f7d4d,Whiteland,0
783.63,c7e47e3d-2245-4084-b923-d5820245f8b9,Owensside,0
2910.95,df46dc53-990b-4800-b484-5b678d01a4e3,Olsenton,0
2933.73,f5eb234c-2a27-4f71-844e-fcd9f2c7920c,Carolfort,0
1031.67,922fd2d9-3c79-487b-b2eb-f581ef89bcf6,Spearsberg,0
2410.05,28c45f81-cce2-45d4-8a49-39a313ba62da,Lake Leeborough,0
3495.5,c0150e48-d66f-4857-a77d-1185d9ec7a34,Kleinside,0
4929.7,f7cbc52c-a53b-44e8-8548-d423d7d6ae57,Wellsport,0
2686.29,12e22edf-9898-44f4-ac9b-cf0f56817ea8,Tylerfort,0
2212.12,82ec60c8-08d9-47de-b77a-b26a75323bce,East Lindsey,0
290.6,a64c7a63-3042-4e1e-82c8-acc5945fdf6f,Murrayberg,0
593.87,a7692410-b11a-47b5-8e79-35b2381a1baa,New Hannahville,0
1484.63,65d5a12c-d987-4fd0-8d1f-81f18a99260f,Biancaville,0
1472.73,8ca74eaf-f529-47ba-a5a0-25b38149689f,West Jody,0
4225.84,e6960732-cee2-422d-9f30-7151edca0e8d,North Susan,0
3559.06,f3430a13-139f-4c44-905b-804178259e08,Lake Joseph,0
89.97,67bb6193-49ca-4760-8cb9-ca348e68a7fa,Ramosbury,0
802.07,c812ac6b-0fcc-4b1d-b654-88b0c923b585,West Michaelland,0
3468.27,197f0153-6018-400c-b9f6-145aa1b3cc30,Jensenport,0
11.5,9f13cf69-8b89-44c0-9da8-d96c6cc36e0b,Thomashaven,0
3932.32,4774252b-05b6-47cc-abed-c5f3fe0ebfcf,South Taraburgh,0
1668.23,887e2b68-5324-4f3b-aae2-7a9bd958dce9,Connieburgh,0
4561.88,2da4e40d-54d1-4d7a-b305-7dc4b3deae2e,East Jackburgh,0
1357.82,fe26ed7e-f704-4c83-a9ad-d18ed04ff8f5,North Andre,0
899.29,1d66f384-b566-4878-ac15-2140328072dd,Mackberg,0
1638.85,1f8a5cc9-e827-4a95-8cfa-dc6e3cfe6bfd,Rachelview,0
3574.75,b01905bc-19ae-4a4c-8524-09ef22700c95,Barbaraton,0
2384.01,3a35e1d6-f03b-4e69-b73f-261be503c006,Lake Davidview,0
224.68,23a44883-7a0a-43f3-a9ef-2bf95ec131b7,Mitchellton,0
1335.75,b70aa66c-0e67-4ead-ae5c-bc31228ed74e,West Sharon,0
569.8,57d68286-7510-4d63-9f25-f252c2ec68d0,Melissaton,0
3769.66,5688d8d0-ef16-4035-9817-4f45d2d605ae,West Gary,0
139.02,2f255eb6-a11b-46f5-9e5b-4d35d247ca38,Cookside,0
2475.68,a4b4837b-0ed1-4ed9-a1eb-00b5d0231bad,Floydville,0
881.31,da2fd82b-ebc0-4d6a-ad37-df3645afc302,Smithmouth,0
2154.24,8f415f81-e777-4c77-862a-2768948d2298,New Lisa,0
2867.94,b123f3d0-82f8-446f-8878-c9e0e67d706b,Kirkbury,0
326.82,08b16693-3c46-4815-a829-6170c6322157,Michellehaven,0
2145.44,f608191c-f1f1-4a8e-b2a1-836722edfa20,Matthewton,0
1425.83,b52f10d8-59a1-4a83-9d2c-8cf1e6d48586,South Amy,0
3538.05,e7d0c0ce-aab3-4bf1-8e5a-355e6701f751,Blackmouth,0
3589.45,e6948985-f70f-4667-b94d-2b92e247f260,Sylvialand,0
2955.29,20ff1ca7-6be9-477a-b07f-6f9879a626db,Williamsbury,0
4533.81,62c35c7b-ab84-4e01-be71-0359afecebfe,North Ambermouth,0
1052.46,9815abde-cc5c-4ac6-ab98-4b632f937c73,Stevensshire,0
4125.9,60b4c19d-10c8-428a-b21c-af1515c351e8,South Nancyport,0
2585.52,21556529-a26c-431f-8e63-ebd7e183726a,Lake Johnnyshire,0
3992.51,b6cb9eb1-cd06-4ede-a489-70282360eff4,Taylormouth,0
4937.98,0c2934cd-1120-4bc1-b8e7-c02ef5bd55fa,Samanthaland,0
1848.68,44d15f41-750a-4ac5-a0a4-7c96fd8a2534,Johnmouth,0
2589.84,57b0e08a-880d-4ac2-b7fc-6a93b5771edc,South Scott,0
79.62,2193ec50-7791-4a06-a9ba-9d9ba4bba0b9,Lake Richardland,0
4313.71,08e15565-1587-48b2-b50a-35f23a91bcb1,Jordanmouth,0
954.7,5411bc7c-39bb-4902-a513-ba870a3bc10d,Lake Shawn,0
2172.48,904dff42-47a5-4974-bdb8-5adaa98ae8a9,Valenciafurt,0
2283.79,58f9ceea-44a6-402e-8f25-faac98a70b66,Bauerchester,0
4552.73,60551cee-d87d-4120-b8d7-1ed0615ef525,South Andrew,0
3849.43,b2d7fafb-3eac-407a-a6fb-da3649057429,Williamsborough,0
1766.93,b3cace17-2432-477d-af3c-e2c1f7d873c8,Davisfort,0
1345.77,7fe30276-aaf4-411b-a848-ddf58113fa6d,Melindahaven,0
775.67,eaae89da-cbb1-47d4-bc61-606de23fbb6f,Gutierrezmouth,0
4913.68,d1545865-95be-453f-a8b5-cd39211efbf5,Collinsville,0
3632.68,c66c79c7-4b41-4fc1-a847-1723c3bdaa8b,New Michaelmouth,0
3481.74,a2f78450-0975-47d8-ab16-e113b59f7c58,Deborahberg,0
3727.07,93ca912a-f25a-4011-a6a7-f8d82bd9e73c,Lake Charlesfurt,0
776.05,c52260a3-76da-4f5b-963a-dda8d03fab86,North Ronaldfurt,0
4469.29,e569b579-fc2c-4d33-aba9-47b4562f8b5e,Michealmouth,0
2303.57,06f663cf-a251-4bb7-a49c-3db6b872df01,Kelseyhaven,0
1032.18,115ac11c-be23-4966-b1f1-94e2bfbbb13f,Loriland,0
3011.63,2668db7a-4373-4a7b-90de-4a162017a674,South Stevenmouth,0
3165.49,85e8c0ae-23d0-4fb4-b49e-97ab9a9c4f4a,Cassandrachester,0
31.99,9c786f46-1904-498d-822b-700bdc17cb3b,Robbinsbury,0
333.43,3873aed5-0038-46a0-9da9-351137837d88,West Karen,0
4399.6,1023befe-eb6e-45ae-81e0-9aec549a1b13,North Justin,0
3341.01,48635748-a76a-4215-8457-bd8305a645c3,North Stanley,0
1290.04,81244686-45eb-46bd-967e-a3f7e1910042,Coreyshire,0
2893.53,ca499fde-6c8b-451f-98b3-4114cbbeff5d,Joshuamouth,0
2366.47,19e97e01-f6b9-466f-b953-62ae08f09125,Jeffreyton,0
2980.18,79462e71-b41b-41c2-87cb-07982655e818,North Valerieburgh,0
1427.21,9c25ea01-1314-4254-8cbd-94d5f7850db1,Zacharyland,0
3792.37,48033d96-2b0a-45cd-99fb-696f8cbe2cc0,Leemouth,0
4672.55,e2c3ef0d-1d8b-4ff6-b4bc-b43f12e76c6f,South Samantha,0
2126.52,b8b37630-9179-47a7-afe4-1f8f642b78e9,Lake James,0
854.84,0b40ee20-8fca-4dca-82f0-a4a7d94b8044,Kingmouth,0
1230.88,36d4d71a-af5d-4930-969a-123443babf88,Dawnberg,0
3408.84,6bfe0f03-f185-491d-a41d-5291e595e569,North Ricky,0
1081.35,635519cb-79b2-4b9f-9d78-546b5f15653c,Tammyberg,0
785.76,b46a5570-e329-42d4-ad4b-a7fb4f3d9154,Port Patriciaton,0
969.38,5445d051-ab24-47ed-828c-9d617e47d928,Aprilshire,0
3204.88,83bbd6cc-07f2-400d-935c-29c23d26c169,Garnerstad,0
2668.83,e3cd4a50-591b-4eb9-817d-1ab3e1a9a1da,Lake Charles,0
22.5,de0c2ed0-2036-470e-b06e-fe4c882d9245,West Jeffreymouth,0
3078.22,7f9d053e-5a27-4267-9700-915ce3900c1f,New Kimberlyborough,0
787.56,76a95e48-947a-47ce-96ff-e8e822baefb9,Johnathantown,0
4433.22,232a3d46-875f-4a08-8dc0-ca50d79648ab,Jennifermouth,0
4745.8,d4610a83-f2d1-48ea-ae12-e410e2103be0,Palmerburgh,0
3031.65,a4d5340f-12cf-4450-9abb-32d91d45f14a,West John,0
2536.99,05fff936-d770-470e-acc5-9a7ea879b27e,New Luis,0
1811.38,35ef9791-d483-4bc4-a182-37926eced834,Stevenborough,0
32.06,e028212f-d631-4c8b-897b-109c6b9c4492,Michaelmouth,0
3835.75,8f686bf8-06a3-4d38-8e57-dcabbfcffa8c,Atkinsland,0
2575.74,ec40f29d-3715-4a16-bd46-cc1816874da7,Charlesberg,0
105.23,a6d790ba-722f-4686-8f5f-576ac92d710e,South Karen,0
4099.92,7597e0e4-1381-4a6e-a2ee-7ace76735af8,Port Kristina,0
4123.34,dec9aa2a-ed17-4d50-a587-8a48af58a5d9,Gregoryville,0
2428.29,672c4423-cec7-42bc-887b-879313a348c7,Jasmineton,0
3702.53,858cd6c9-8e25-4687-8f55-e270dd74b3a2,Port Cathyburgh,0
3701.52,b2e31781-c994-4531-8e7c-e983d221749a,Wilsonhaven,0
1735.5,09e026dc-00c5-4c94-8903-eb75f2e2b2af,Port Sandrahaven,0
583.53,dc5c8482-98b5-4201-8ab8-5ea06bf30f84,New Jeremy,0
2278.94,aca6ac17-62b5-4a39-83b6-49745719c5d4,South Carlos,0
962.74,f93a569b-093d-47a4-90c3-fcef2f034eb1,Lake Tinachester,0
391.87,9e3984d3-b255-482b-835b-6dd090d1e3eb,Lake Daniel,0
3215.97,7110e741-81f8-4a0b-81a2-81671446fc6a,New Shawnfort,0
455.39,3c22b900-e6dc-4e2d-82d5-748cbbbf7b45,Christophershire,0
3640.66,b21a4e32-cff7-42ea-b355-db54f163e663,East Jodi,0
2870.94,986c8493-2cbb-4885-88ca-2cfd67883720,Marthaport,0
2239.21,d25cc330-8727-4bf5-a600-1ed30615d767,North James,0
1040.44,ba0c9dcc-d8e9-4a00-9abc-bfc84f375343,West Carrie,0
618.16,965b0759-f260-46cd-97ff-7c6545849ce7,Justinborough,0
3526.82,cb303d4d-168d-4ad6-b750-270ec0a785ba,Ryanland,0
1672.29,6619ec56-eace-46d5-b2b4-f3268d38a7ce,East Edwardshire,0
501.27,9709d74e-922f-4061-87c2-2b74d720a479,North Jeffery,0
2220.88,92bd0ceb-2be4-4ad2-ac73-2dfa2518c373,Combsshire,0
4021.02,6bd9a3b9-f0e6-40c3-a49f-0d98d5303405,Jamesside,0
3016.81,35f3c761-bcac-4b0f-aa7e-c65ca1d84a00,West Alexandriaberg,0
244.84,e0f5c4c7-4849-41d0-a470-af8473e6fea6,South Nancy,0
659.99,af33a050-f6f2-4be7-9945-87af18af1175,Williamsmouth,0
4472.07,bd246fed-9fef-4853-afb9-7038b51143ab,North Nicole,0
4407.15,c88dfea9-b450-4483-8074-5ef894c66485,Lake Benjamin,0
2568.06,dd972f5b-1bf5-40d0-b84f-ddb7cff6e23c,Port Luis,0
4231.61,5e777b1b-bce1-4464-8a6e-7890de12b410,Walkertown,0
493.23,98b79d52-dab7-46b2-9c8f-299161ab7411,Thomaschester,0
1596.55,36a99283-d0ed-46c4-afa2-390cbadc6d52,New Todd,0
3133.42,6ec19648-3e8c-42a4-9bcd-47428a1b1075,Chrisberg,0
4348.45,ec938222-7b29-44db-b91c-e797bd71a2c4,Moralesberg,0
3414.65,ce08beca-cf6e-48e2-a812-f015f47f698d,Marymouth,0
621.81,05d65fe3-243e-4eff-8b48-187fcc11e71c,North Emilyshire,0
1422.16,882276d2-6e93-446d-8afc-24c1b39e7eff,Lake Steven,0
2682.0,c26ee704-4507-4efb-b6c4-e7c5439860de,New Donna,0
